trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1057,False,"{'a': 0.3983285180602222, 'e': 0.5813576767359976}",20,0,-78.66791005256064,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
1058,False,"{'a': 0.39796942822493175, 'e': 0.5806251580833616}",30,0,-79.10619989891114,"{0: 22, 1: 0, 2: 7, 3: 0, 4: 1}",0
1059,False,"{'a': 0.3976100836892208, 'e': 0.5798921691243792}",20,0,-35.79540414977296,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1060,False,"{'a': 0.3972504846830699, 'e': 0.5791587104527716}",35,9,-40.32258641041907,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 1}",1
1061,False,"{'a': 0.39689063143662234, 'e': 0.5784247826626401}",20,13,1.2716382657151035,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1062,False,"{'a': 0.39653052418018425, 'e': 0.5776903863484663}",20,0,-101.7633139684105,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
1063,False,"{'a': 0.3961701631442242, 'e': 0.576955522105111}",25,4,-62.746495103073656,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 2}",1
1064,False,"{'a': 0.3958095485593732, 'e': 0.5762201905278145}",20,0,-64.1104369549808,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
1065,False,"{'a': 0.3954486806564247, 'e': 0.5754843922121952}",20,1,-53.71625744695826,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
1066,False,"{'a': 0.395087559666334, 'e': 0.5747481277542495}",20,14,-7.541234743543365,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1067,False,"{'a': 0.39472618582021873, 'e': 0.574011397750352}",30,0,-48.99659416988723,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 2}",0
1068,False,"{'a': 0.39436455934935793, 'e': 0.5732742027972536}",20,0,-22.479654933071014,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1069,False,"{'a': 0.39400268048519255, 'e': 0.5725365434920823}",30,10,-11.617886798616269,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",1
1070,False,"{'a': 0.39364054945932525, 'e': 0.571798420432342}",25,0,-100.44032432785454,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
1071,False,"{'a': 0.3932781665035196, 'e': 0.5710598342159123}",25,0,-43.112860455665945,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 0}",0
1072,False,"{'a': 0.3929155318497009, 'e': 0.5703207854410484}",25,13,-62.9782015121917,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 1}",1
1073,False,"{'a': 0.3925526457299552, 'e': 0.5695812747063792}",20,16,5.6442746365076655,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.3921895083765296, 'e': 0.5688413026109088}",25,0,14.912946012477441,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1075,False,"{'a': 0.39182612002183204, 'e': 0.5681008697540143}",30,9,-68.56740512635609,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 1}",1
1076,False,"{'a': 0.3914624808984311, 'e': 0.5673599767354465}",20,0,-59.00898678583429,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
1077,False,"{'a': 0.3910985912390557, 'e': 0.5666186241553285}",25,17,-3.473190553451108,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1078,False,"{'a': 0.39073445127659523, 'e': 0.5658768126141558}",20,0,-10.229611321821821,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1079,False,"{'a': 0.3903700612440993, 'e': 0.565134542712796}",20,11,-48.56475141723325,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
1080,False,"{'a': 0.3900054213747775, 'e': 0.5643918150524874}",20,10,-5.677056660635689,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1081,False,"{'a': 0.3896405319019994, 'e': 0.5636486302348394}",30,17,6.910223143119854,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1082,False,"{'a': 0.3892753930592941, 'e': 0.5629049888618317}",25,5,-106.19185101097646,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",1
1083,False,"{'a': 0.3889100050803505, 'e': 0.562160891535814}",20,14,-7.547313202814125,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
1084,False,"{'a': 0.388544368199017, 'e': 0.5614163388595047}",20,4,-87.52590918940062,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 2}",1
1085,False,"{'a': 0.38817848264930105, 'e': 0.5606713314359917}",25,13,15.227816273656293,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.3878123486653695, 'e': 0.559925869868731}",20,7,21.255666843261317,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.38744596648154805, 'e': 0.5591799547615462}",25,3,-78.82966826929032,"{0: 15, 1: 0, 2: 6, 3: 0, 4: 1}",1
1088,False,"{'a': 0.3870793363323212, 'e': 0.5584335867186286}",30,4,-54.49995115639689,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 1}",1
1089,False,"{'a': 0.38671245845233243, 'e': 0.5576867663445364}",20,0,-95.32004307416095,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
1090,False,"{'a': 0.38634533307638336, 'e': 0.5569394942441939}",30,0,-88.15449028784592,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
1091,False,"{'a': 0.38597796043943433, 'e': 0.5561917710228914}",30,16,-63.328654576459876,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
1092,False,"{'a': 0.38561034077660383, 'e': 0.5554435972862849}",20,15,9.95207025104113,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.3852424743231683, 'e': 0.5546949736403949}",20,8,-51.95933939983309,"{0: 6, 1: 0, 2: 6, 3: 0, 4: 0}",1
1094,False,"{'a': 0.3848743613145625, 'e': 0.5539459006916065}",30,0,-62.07953935327204,"{0: 22, 1: 2, 2: 4, 3: 2, 4: 0}",0
1095,False,"{'a': 0.38450600198637847, 'e': 0.5531963790466691}",25,0,-168.45680813401722,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
1096,False,"{'a': 0.38413739657436635, 'e': 0.5524464093126947}",25,0,-27.296954437705384,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
1097,False,"{'a': 0.38376854531443355, 'e': 0.5516959920971591}",20,0,-5.811110883861904,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
1098,False,"{'a': 0.3833994484426448, 'e': 0.5509451280079}",20,7,-2.099670818473049,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1099,False,"{'a': 0.3830301061952221, 'e': 0.5501938176531173}",25,18,1.0244749870712857,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1100,False,"{'a': 0.3826605188085446, 'e': 0.5494420616413723}",25,0,-25.264967402558327,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
1101,False,"{'a': 0.3822906865191481, 'e': 0.5486898605815875}",20,0,-6.665382674652651,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
1102,False,"{'a': 0.38192060956372526, 'e': 0.5479372150830457}",20,0,-13.884165306379693,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
1103,False,"{'a': 0.38155028817912534, 'e': 0.5471841257553895}",35,6,-4.318011657482331,"{0: 25, 1: 2, 2: 1, 3: 1, 4: 0}",1
1104,False,"{'a': 0.381179722602354, 'e': 0.5464305932086215}",30,0,-33.1691903050114,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 0}",0
1105,False,"{'a': 0.38080891307057324, 'e': 0.545676618053103}",30,0,-75.84811448995237,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
1106,False,"{'a': 0.38043785982110107, 'e': 0.5449222008995535}",25,11,-2.304387370786184,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1107,False,"{'a': 0.3800665630914116, 'e': 0.5441673423590511}",20,0,-46.22207304329133,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
1108,False,"{'a': 0.3796950231191347, 'e': 0.543412043043031}",25,0,-17.815649627536356,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1109,False,"{'a': 0.37932324014205604, 'e': 0.542656303563286}",30,0,-124.83261196601099,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
1110,False,"{'a': 0.37895121439811663, 'e': 0.5419001245319646}",20,14,-2.019110689950246,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.37857894612541293, 'e': 0.5411435065615721}",25,5,-18.790475481488475,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1112,False,"{'a': 0.3782064355621966, 'e': 0.5403864502649687}",25,13,21.554418221122607,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.3778336829468744, 'e': 0.5396289562553703}",30,21,12.931328134626913,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.37746068851800807, 'e': 0.5388710251463467}",20,0,-37.848729471781496,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1115,False,"{'a': 0.37708745251431397, 'e': 0.5381126575518224}",25,3,5.400833939747244,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
1116,False,"{'a': 0.37671397517466304, 'e': 0.5373538540860746}",20,0,-24.070162305944088,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1117,False,"{'a': 0.37634025673808097, 'e': 0.5365946153637347}",20,0,-16.07398735571364,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1118,False,"{'a': 0.3759662974437474, 'e': 0.5358349419997853}",20,0,-78.29682667702225,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1119,False,"{'a': 0.3755920975309962, 'e': 0.5350748346095625}",30,16,-50.65712564543006,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
1120,False,"{'a': 0.3752176572393156, 'e': 0.534314293808753}",20,15,-0.8704289482865044,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1121,False,"{'a': 0.37484297680834705, 'e': 0.5335533202133944}",30,0,-45.96021271551874,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 1}",0
1122,False,"{'a': 0.37446805647788606, 'e': 0.5327919144398758}",20,15,2.8070636315924076,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.37409289648788185, 'e': 0.5320300771049356}",20,0,-66.6267417066023,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1124,False,"{'a': 0.3737174970784366, 'e': 0.531267808825662}",20,8,-84.13458437758376,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 2}",1
1125,False,"{'a': 0.37334185848980594, 'e': 0.5305051102194923}",25,13,16.798698795619337,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.37296598096239864, 'e': 0.5297419819042124}",20,3,-7.55361548608678,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1127,False,"{'a': 0.37258986473677624, 'e': 0.528978424497956}",30,4,-64.33800737815696,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 1}",1
1128,False,"{'a': 0.3722135100536531, 'e': 0.5282144386192048}",20,4,-4.711370979385809,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1129,False,"{'a': 0.3718369171538963, 'e': 0.5274500248867873}",25,9,23.744555223679548,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.37146008627852517, 'e': 0.5266851839198782}",20,5,-38.170309405538916,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
1131,False,"{'a': 0.37108301766871155, 'e': 0.5259199163379991}",25,13,-59.636174093284566,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
1132,False,"{'a': 0.3707057115657792, 'e': 0.5251542227610163}",20,0,-44.16940012889242,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
1133,False,"{'a': 0.3703281682112041, 'e': 0.5243881038091421}",25,4,-93.42847696835659,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 1}",1
1134,False,"{'a': 0.36995038784661405, 'e': 0.5236215601029323}",30,5,-58.645591371007505,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",1
1135,False,"{'a': 0.3695723707137884, 'e': 0.5228545922632875}",25,14,8.068374916807205,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1136,False,"{'a': 0.3691941170546581, 'e': 0.5220872009114514}",30,7,-6.524104773554685,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 0}",1
1137,False,"{'a': 0.36881562711130544, 'e': 0.5213193866690113}",20,7,-6.199929387942011,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
1138,False,"{'a': 0.36843690112596406, 'e': 0.5205511501578965}",20,12,-10.38967613038037,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1139,False,"{'a': 0.3680579393410185, 'e': 0.5197824920003784}",25,18,-12.88971321724495,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1140,False,"{'a': 0.3676787419990044, 'e': 0.5190134128190704}",20,10,-22.71653415015411,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1141,False,"{'a': 0.36729930934260796, 'e': 0.5182439132369261}",25,10,-5.432603549611448,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1142,False,"{'a': 0.366919641614666, 'e': 0.5174739938772407}",20,0,-62.61969512476725,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
1143,False,"{'a': 0.366539739058166, 'e': 0.5167036553636484}",20,10,5.430519103534731,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1144,False,"{'a': 0.3661596019162455, 'e': 0.5159328983201236}",25,0,-7.3102766590698405,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
1145,False,"{'a': 0.36577923043219224, 'e': 0.5151617233709791}",20,0,1.9804645957330584,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1146,False,"{'a': 0.365398624849444, 'e': 0.5143901311408672}",35,18,-33.88336268992841,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1147,False,"{'a': 0.36501778541158836, 'e': 0.5136181222547771}",25,13,-26.419473948283247,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1148,False,"{'a': 0.36463671236236245, 'e': 0.5128456973380359}",25,0,-9.306717297961484,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
1149,False,"{'a': 0.36425540594565314, 'e': 0.5120728570163081}",25,3,27.129971947525803,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1150,False,"{'a': 0.36387386640549646, 'e': 0.5112996019155939}",25,0,-69.81191949364352,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
1151,False,"{'a': 0.3634920939860777, 'e': 0.5105259326622302}",30,0,-80.53318117085888,"{0: 21, 1: 4, 2: 3, 3: 1, 4: 1}",0
1152,False,"{'a': 0.36311008893173113, 'e': 0.5097518498828889}",20,7,-5.251819501570967,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1153,False,"{'a': 0.3627278514869401, 'e': 0.5089773542045772}",20,13,1.1130860247694654,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1154,False,"{'a': 0.3623453818963365, 'e': 0.5082024462546363}",25,6,-23.702288193308334,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 0}",1
1155,False,"{'a': 0.3619626804047008, 'e': 0.5074271266607419}",30,16,0.2377852256134183,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1156,False,"{'a': 0.361579747256962, 'e': 0.5066513960509026}",30,17,4.2908275349369,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1157,False,"{'a': 0.3611965826981974, 'e': 0.50587525505346}",30,20,6.244399630750728,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1158,False,"{'a': 0.36081318697363207, 'e': 0.5050987042970887}",25,6,-0.4950754278139078,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1159,False,"{'a': 0.36042956032863954, 'e': 0.5043217444107944}",25,10,-27.052892975434677,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1160,False,"{'a': 0.36004570300874056, 'e': 0.5035443760239148}",20,0,-75.0087955855696,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
1161,False,"{'a': 0.359661615259604, 'e': 0.5027665997661179}",30,9,-78.01670259963535,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 2}",1
1162,False,"{'a': 0.35927729732704594, 'e': 0.501988416267403}",20,5,26.351789324440656,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.35889274945702987, 'e': 0.5012098261580981}",25,15,-8.156544355024234,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1164,False,"{'a': 0.3585079718956664, 'e': 0.5004308300688616}",30,0,-40.831699926863365,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 1}",0
1165,False,"{'a': 0.3581229648892132, 'e': 0.49965142863068013}",20,3,-22.55620488719372,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
1166,False,"{'a': 0.3577377286840746, 'e': 0.4988716224748686}",20,8,-23.19597969542925,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1167,False,"{'a': 0.3573522635268019, 'e': 0.4980914122330703}",20,14,-0.7603556714174895,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1168,False,"{'a': 0.35696656966409274, 'e': 0.4973107985372552}",20,0,20.03875384127341,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1169,False,"{'a': 0.3565806473427912, 'e': 0.49652978201972064}",20,6,-2.2252773285702894,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1170,False,"{'a': 0.35619449680988746, 'e': 0.4957483633130896}",20,8,19.68667012049401,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.35580811831251796, 'e': 0.4949665430503115}",25,11,-51.674735785008835,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
1172,False,"{'a': 0.35542151209796485, 'e': 0.4941843218646605}",20,0,-79.19433469494795,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1173,False,"{'a': 0.3550346784136562, 'e': 0.49340170038973596}",35,15,-119.67588405352939,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",1
1174,False,"{'a': 0.3546476175071655, 'e': 0.4926186792594611}",20,2,-156.30903313764625,"{0: 9, 1: 0, 2: 5, 3: 2, 4: 2}",1
1175,False,"{'a': 0.3542603296262116, 'e': 0.4918352591080828}",35,12,-34.67762447356653,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 1}",1
1176,False,"{'a': 0.3538728150186589, 'e': 0.49105144057017164}",20,0,-30.045249299648443,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1177,False,"{'a': 0.35348507393251666, 'e': 0.4902672242806203}",30,0,-64.74320326524348,"{0: 20, 1: 3, 2: 6, 3: 1, 4: 0}",0
1178,False,"{'a': 0.3530971066159392, 'e': 0.4894826108746443}",25,17,-10.158888642799841,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1179,False,"{'a': 0.3527089133172255, 'e': 0.4886976009877801}",20,8,-41.84825428589855,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1180,False,"{'a': 0.3523204942848193, 'e': 0.4879121952558859}",20,12,14.496495790228337,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.3519318497673088, 'e': 0.48712639431514015}",30,12,4.752755914438653,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1182,False,"{'a': 0.3515429800134265, 'e': 0.48634019880204177}",25,18,12.261277638896317,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.351153885272049, 'e': 0.48555360935340874}",20,0,-44.186570671180654,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
1184,False,"{'a': 0.35076456579219684, 'e': 0.4847666266063789}",25,13,3.6909516266354525,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1185,False,"{'a': 0.3503750218230346, 'e': 0.48397925119840807}",25,0,-8.521968739397716,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1186,False,"{'a': 0.34998525361387034, 'e': 0.48319148376726995}",20,11,-46.38783101939682,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
1187,False,"{'a': 0.3495952614141557, 'e': 0.48240332495105664}",20,13,-4.104460670836806,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1188,False,"{'a': 0.3492050454734858, 'e': 0.48161477538817626}",20,0,-6.635791040707155,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1189,False,"{'a': 0.34881460604159853, 'e': 0.4808258357173544}",20,6,-58.29175664659139,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
1190,False,"{'a': 0.3484239433683754, 'e': 0.48003650657763164}",20,0,-19.205172743850326,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1191,False,"{'a': 0.3480330577038404, 'e': 0.47924678860836506}",20,0,23.70724139516823,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.3476419492981603, 'e': 0.4784566824492257}",25,17,-18.754828344810292,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
1193,False,"{'a': 0.3472506184016446, 'e': 0.47766618874019984}",20,16,9.093561243589221,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.34685906526474497, 'e': 0.4768753081215873}",25,0,-154.06807406973198,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 4}",0
1195,False,"{'a': 0.3464672901380554, 'e': 0.476084041234001}",20,0,-13.342260311249913,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1196,False,"{'a': 0.34607529327231185, 'e': 0.47529238871836754}",30,7,-29.56752574615353,"{0: 18, 1: 2, 2: 1, 3: 2, 4: 0}",1
1197,False,"{'a': 0.3456830749183925, 'e': 0.47450035121592504}",20,8,-20.44628522812321,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
1198,False,"{'a': 0.3452906353273171, 'e': 0.4737079293682242}",25,0,-47.73932292424644,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
1199,False,"{'a': 0.34489797475024675, 'e': 0.47291512381712625}",20,7,4.199965098733009,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1200,False,"{'a': 0.3445050934384844, 'e': 0.47212193520480406}",20,6,21.06452393311994,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.34411199164347395, 'e': 0.47132836417373997}",35,25,19.178914485830155,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.34371866961680064, 'e': 0.47053441136672686}",20,16,8.83973088853594,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.3433251276101905, 'e': 0.4697400774268663}",30,3,-28.181839006237055,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 1}",1
1204,False,"{'a': 0.34293136587551043, 'e': 0.46894536299756845}",20,8,-1.9528676915888308,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1205,False,"{'a': 0.34253738466476785, 'e': 0.46815026872255244}",20,1,-32.32126487034282,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 0}",1
1206,False,"{'a': 0.3421431842301108, 'e': 0.46735479524584417}",25,20,8.964360088415145,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.3417487648238275, 'e': 0.46655894321177754}",35,20,-23.199374928806087,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
1208,False,"{'a': 0.3413541266983464, 'e': 0.4657627132649922}",25,0,-47.62059036795334,"{0: 20, 1: 1, 2: 1, 3: 3, 4: 0}",0
1209,False,"{'a': 0.3409592701062359, 'e': 0.4649661060504347}",20,0,-68.78134951419194,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
1210,False,"{'a': 0.3405641953002041, 'e': 0.4641691222133566}",25,16,6.722580725291467,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
